calendar_dte,target_credit,exit_target,slippage,mode,trades,win_rate,target_hit_rate,avg_pnl,median_pnl,total_pnl,profit_factor,avg_return_on_max_risk,worst_trade,max_drawdown,longest_losing_streak,missing_next_minute
2,6.0,1.0,0.25,persist_3,643,0.4758942457231726,0.43390357698289267,333.82071539657807,-3952.9599999998636,214646.72000000026,1.0804101743527559,0.03776201212346232,-10752.959999999988,180827.2000000009,12,0
2,6.0,1.0,0.25,touch,643,0.5738724727838258,0.5489891135303266,2086.2312908242625,9347.039999999964,1341446.7200000035,1.6103002649158742,0.24309393012321887,-10752.959999999988,139753.6,8,0
2,6.0,2.0,0.0,next_minute,643,0.5956454121306376,0.6485225505443235,936.8533748056003,2647.0400000000454,602396.7200000006,1.341771876696393,0.11702085657181066,-10252.959999999988,106053.59999999982,8,26
2,6.0,2.0,0.0,persist_2,643,0.5536547433903577,0.5256609642301711,1367.7242923794713,7847.039999999977,879446.7200000006,1.4080013527444504,0.16897052092055714,-10252.959999999988,113253.60000000006,8,0
2,6.0,2.0,0.0,persist_3,643,0.5318818040435459,0.5007776049766719,1045.1737480559875,7747.039999999997,672046.7199999995,1.2970055927214985,0.128901374697492,-10252.959999999988,114903.6000000001,8,0
2,6.0,2.0,0.0,touch,643,0.6982892690513219,0.6889580093312597,3942.0633281492997,8147.0399999999745,2534746.7200000063,2.7391365489931507,0.4892011315001477,-10252.959999999988,87200.64000000019,8,0
2,6.0,2.0,0.05,next_minute,643,0.5925349922239502,0.6438569206842923,787.5532192846052,2447.0400000000463,506396.7200000009,1.2794567414055746,0.09691005019348507,-10352.959999999988,110053.59999999989,8,25
2,6.0,2.0,0.05,persist_2,643,0.5427682737169518,0.5178849144634525,1135.920248833593,7747.039999999958,730396.72,1.3270086191692874,0.13870870561725548,-10352.959999999988,117353.60000000006,8,0
2,6.0,2.0,0.05,persist_3,643,0.5241057542768274,0.49455676516329705,859.5594401244173,7547.039999999998,552696.7199999994,1.2369439060289442,0.10456645280965292,-10352.959999999988,117103.60000000003,12,0
2,6.0,2.0,0.05,touch,643,0.6905132192846034,0.6827371695178849,3726.511228615864,8047.039999999998,2396146.7200000067,2.5814698563902208,0.45689063959587073,-10352.959999999988,91200.64000000013,8,0
2,6.0,2.0,0.1,next_minute,643,0.5816485225505443,0.6391912908242613,589.9637947122878,2247.040000000047,379346.72000000096,1.2023564296589697,0.07182149321729499,-10452.959999999986,131803.59999999971,8,24
2,6.0,2.0,0.1,persist_2,643,0.5396578538102644,0.5147744945567652,964.4583514774502,7647.039999999952,620146.7199999995,1.2713424584573279,0.1162920250889837,-10452.959999999986,121753.60000000003,8,0
